Upi,Fleng,Fwidth,RawLength,RawWidth,Quantity,Material,Graining,UniqueEdgeId1LeadingEdge,UniqueEdgeId2LeadingEdge,UniqueEdgeId3LeadingEdge,UniqueEdgeId4LeadingEdge,Orientation,Materialflow,SerialNumber,Customernumber,Cart,PartName,Batchnumber,ErpEdge,CsvRemark,DoubleFaces,Thickness,MillingType,Reverse,PackQuantity,PackNumber,SwplQuantity,LotCode,LotDesc,ProjectName,Ftlx,Fen,Color,CabinetNo,DrillingType,WareFlag,ProductColor,CrId,NailFlag,PickupDate,ItemCodeSimple,EmergencyFlag,GIndex,SubBatchArea,DealerName,PVC,LineNo,FlowName,OptimizeList,FactoryCode,Info6DrillingNo,ItemCode,DiagonalLine,DoolFleng,DoolFwidth,DateTimeType,BatchSeq,SeeLightFlag,ReproduceFlag,CabinetNumber,ProductTypeName,PartTypeName,ModelType,HhWall,HhHandleface,DoorSerialNumber,HhLocktype,HhHingetype,OrderBrand,LineItemName,LineItemCode,HhMachiningOne,DetailRemark,HhBottomdis,DePlanComments,HgDoorSerialNumber,IsInsertedPanelLine,OldTaskNo,OldNeedItemNumber,TransverseStriation,HandleRemark,Specification,ProductDateEnd,BatchOrder,SourceColor,HhSpecification,HhMachiningTwo,HhSeq,MmGroovemessage,SealDarkintDamper,DoorPocketNum,HandleShortName,ColourTonal,MmColourmixture,MmSpecOrderRemark,BatchCarNo,BatchCarNoIndex,GcPanelType,SpecialProcess,EdgebandColour,SurfaceColor,EdgebandLogoFlag,TypeOfProduction,OriginLength,OriginWidth,DrillingNoLastFour,EdgebandLogoFlagExtend,HalmaMillType,CpnOuterColorDescriptionZH,PackageBatch,Shape,ShapeFlag,OrderBrandClass,Handle,PotColor,SpellTrayCode,TrayCode,Suite,RouteName,CommentsInValue,FilmCoverItemCode,FilmCoverPictureCode,Layer,SingleOrderSeat,SingleOrderArea,LastCol
1.31916E+12,782,323,783,323.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_10,381279230,P3345172400891-2,74,非标上固层(VA),ZJ_ZN241102A1-1,四○,,,18,,,15,14,9,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A3,,,1319155441131-74-1,,11月5日,,,,柜3区,哈尔滨市,034B,83,智能矩形,,131915544,,FG0118018VA,846.08,782,323,B,1,,,,,,,,,173-83,,,索菲亚,非标上固层(VA),,  ,,扇地缝:,,74-83,0,,,,,782*323*18,,ZJ_ZN241102A1-1 | P3345172400891-2,034B,18*323*782,,173-83-,,；；,,,深花色,,,0,0,,,34,,,,783,323.5,1131,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P038,,,6,,,,,,,End
1.31916E+12,920,330,921,330.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_10,381279230,P3345172400891-2,74,非标18mm不见光侧板(VA),ZJ_ZN241102A1-1,四○,,,18,,,15,10,6,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A3,,,1319155441026-74-1,,11月5日,,,,柜3区,哈尔滨市,034B,20,智能矩形,,131915544,,FC21801VA,977.39,920,330,B,1,,,,,,,,,173-20,,,索菲亚,非标18mm不见光侧板(VA),,  ,,扇地缝:,,74-20,0,,,,,920*330*18,,ZJ_ZN241102A1-1 | P3345172400891-2,034B,18*330*920,,173-20-,,；；,,,深花色,,,0,0,,,34,,,,921,330.5,1026,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P038,,,6,,,,,,,End
1.31839E+12,1010,553,1011,553.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_12,381279230,P3345212400166-1,77,非标18mm顶固层(VA),ZJ_ZN241102A1-1,四○,,,18,,,22,19,4,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A2,,,1318388691184-77-1,,11月5日,,,,柜3区,哈尔滨市,034B,72,智能矩形,,131838869,,FG0121801VA,1151.48,1010,553,B,1,,,,,,,,,155-72,,,索菲亚,非标18mm顶固层(VA),,  ,,扇地缝:,,77-72,0,,,,,1010*553*18,,ZJ_ZN241102A1-1 | P3345212400166-1,034B,18*553*1010,,155-72-,,；；,,,深花色,,,0,0,,,34,,,,1011,553.5,1184,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P038,,,6,,,,,,,End
1.31875E+12,384,298,385,298.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_10,381279230,P1433532400096-4,79,非标上固层(VA),ZJ_ZN241102A1-1,四○,,,18,,,15,8,10,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A3,,,1318747191031-79-1,,11月5日,,,,柜3区,南京,034B,142,智能矩形,,131874719,,FG0118018VA,486.07,384,298,B,1,,,,,,,,,159-142,,,索菲亚,非标上固层(VA),,  ,,扇地缝:,,79-142,0,,,,,384*298*18,,ZJ_ZN241102A1-1 | P1433532400096-4,034B,18*298*384,,159-142-,,；；,,,深花色,,,0,0,,,34,,,,385,298.5,1031,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P005,,,6,,,,,,,End
1.31875E+12,982,327,983,327.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_10,381279230,P1433532400096-4,79,非标18mm见光侧板(右)(VA),ZJ_ZN241102A1-1,四K○|K1,1右,,18,B4,,15,13,7,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A3,,,1318747191023-79-1,,11月5日,,,,柜3区,南京,034B,134,智能矩形,,131874719,,FC11801RVA,1035.01,982,327,B,1,★,,,,,,,,159-134,,,索菲亚,非标18mm见光侧板(右)(VA),,  ,,扇地缝:,,79-134,0,,,,,982*327*18,,ZJ_ZN241102A1-1 | P1433532400096-4,034B,18*327*982,,159-134-,,；；,,右,深花色,,,0,0,,,34,,,,983,327.5,1023,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P005,,,6,,,,,,,End
1.3196E+12,326,321,327,321.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_10,381279230,P3854012400162-3,84,非标中固层(VA),ZJ_ZN241102A1-1,四○,,,18,,,4,1,5,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A3,,,1319602841021-84-1,,11月5日,,,,柜3区,扬州市,034B,27,智能矩形,,131960284,,FG0318019VA,457.51,326,321,B,1,,,,,,,,,31-27,,,索菲亚,非标中固层(VA),,  ,,扇地缝:,,84-27,0,,,,,326*321*18,,ZJ_ZN241102A1-1 | P3854012400162-3,034B,18*321*326,,31-27-,,；；,,,深花色,,,0,0,,,34,,,,327,321.5,1021,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P052,,,6,,,,,,,End
1.31708E+12,844,333,845,333.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_10,381279230,P1242012400179-2,23,非标中固层(VA),ZJ_ZN241102A1-1,四○,,,18,,,7,7,8,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A3,,,1317082611044-23-1,,11月5日,,,,柜3区,奉化,034B,69,智能矩形,,131708261,,FG0318019VA,907.32,844,333,B,1,,,,,,,,,75-69,,,索菲亚,非标中固层(VA),,  ,,扇地缝:,,23-69,0,,,,,844*333*18,,ZJ_ZN241102A1-1 | P1242012400179-2,034B,18*333*844,,75-69-,,；；,,,深花色,,,0,0,,,34,,,,845,333.5,1044,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P034,,,6,,,,,,,End
1.31909E+12,875,555,876,555.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_10,381279230,P0120052400199-12,30,非标18mm见光侧板(左)(VA),ZJ_ZN241102A1-1,四K○|K1,1左,,18,B4,,13,8,4,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A3,,,1319094611015-30-1,,11月5日,,,,柜3区,潍坊,034B,87,智能矩形,,131909461,,FC11801LVA,1036.17,875,555,B,1,★,,,,,,,,117-87,,,索菲亚,非标18mm见光侧板(左)(VA),,  ,,扇地缝:,,30-87,0,,,,,875*555*18,,ZJ_ZN241102A1-1 | P0120052400199-12,034B,18*555*875,,117-87-,,；；,,左,深花色,,,0,0,,,34,,,,876,555.5,1015,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P046,,,6,,,,,,,End
1.3182E+12,425,321,426,321.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_10,381279230,P3345212400321-2,35,非标中固层(VA),ZJ_ZN241102A1-1,四○,,,18,,,11,6,9,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A3,,,1318203971054-35-1,,11月5日,,,,柜3区,哈尔滨市,034B,98,智能矩形,,131820397,,FG0318019VA,532.6,425,321,B,1,,,,,,,,,107-98,,,索菲亚,非标中固层(VA),,  ,,扇地缝:,,35-98,0,,,,,425*321*18,,ZJ_ZN241102A1-1 | P3345212400321-2,034B,18*321*425,,107-98-,,；；,,,深花色,,,0,0,,,34,,,,426,321.5,1054,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P038,,,6,,,,,,,End
1.3182E+12,945,324,946,324.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_10,381279230,P3345212400321-2,35,非标18mm不见光侧板(VA),ZJ_ZN241102A1-1,四○,,,18,,,11,10,6,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A3,,,1318203971008-35-1,,11月5日,,,,柜3区,哈尔滨市,034B,32,智能矩形,,131820397,,FC21801VA,999,945,324,B,1,,,,,,,,,107-32,,,索菲亚,非标18mm不见光侧板(VA),,  ,,扇地缝:,,35-32,0,,,,,945*324*18,,ZJ_ZN241102A1-1 | P3345212400321-2,034B,18*324*945,,107-32-,,；；,,,深花色,,,0,0,,,34,,,,946,324.5,1008,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P038,,,6,,,,,,,End
1.32045E+12,613.5,776.5,614.5,777.5,1,VA_18_034B,1,FBD6_22_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,1,1_6_16,381279230,J3364012400033-9,8,18mm背板(VA),ZJ_ZN241102A1-1,四,,,18,,,5,5,5,ZJ_ZN241102A1-1(3),,,矩形,分,034BENF,,A8,,,1320449011026-8-1,,11月5日,,,,柜3区,J章丘索居,034B,19,智能矩形,,132044901,,FB11805VA,989.61,613.5,776.5,B,1,,,,,,,,,36-19,,,索菲亚,18mm背板(VA),,  ,,扇地缝:,,8月19日,0,,,,,613.5*776.5*18,,ZJ_ZN241102A1-1 | J3364012400033-9,034B,18*776.5*613.5,,36-19-,,；；,,,深花色,,,0,0,,,34,,,,614.5,777.5,1026,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P090,,,6,,,,,,,End
1.31957E+12,2320,554,2321,554.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_10,381279230,Y0112032400254-23,九,非标18mm不见光侧板(VA),ZJ_ZN241102A1-1,四○,,,18,,,7,1,2,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A3,,,1319568151003-9-1,,11月5日,,,,柜3区,吴江,034B,2,智能矩形,,131956815,,FC21801VA,2385.23,2320,554,B,1,,,,,,,,,Feb-63,,,索菲亚,非标18mm不见光侧板(VA),,  ,,扇地缝:,,九-2,0,,,,,2320*554*18,,ZJ_ZN241102A1-1 | Y0112032400254-23,034B,18*554*2320,,63-2-,,；；,,,深花色,,,0,0,,,34,,,,2321,554.5,1003,,,034B_尼可胡桃,02A1-1,,,索柜,,,05Y033,,,6,,,,,,,End
1.31724E+12,887,360,888,360.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_12,381279230,P0120102400516-2,13,非标中固层(VA),ZJ_ZN241102A1-1,四○,,双,18,,,14,9,5,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A2,,,1317238261051-13-1,,11月5日,,,,柜3区,潍坊旗舰,034B,80,智能矩形,,131723826,1.31724E+12,FG0318019VA,957.27,887,360,B,1,,,,,,,,,118-80,,,索菲亚,非标中固层(VA),,  ,,扇地缝:,,13-80,0,,,,,887*360*18,,ZJ_ZN241102A1-1 | P0120102400516-2,034B,18*360*887,,118-80-,,；；,,,深花色,,,0,0,,,34,,,,888,360.5,1051,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P040,,,6,,,,,,,End
1.32003E+12,836,199,837,199.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_10,381279230,Y0323142400085-12,33,非标中固层(VA),ZJ_ZN241102A1-1,四○,,,18,,,19,5,2,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A6,,,1320033271051-33-1,,11月5日,,,,柜3区,杭州佳盛,034B,80,智能矩形,,132003327,,FG0318019VA,859.36,836,199,B,1,,,,,,,,,125-80,,,索菲亚,非标中固层(VA),,  ,,扇地缝:,,33-80,0,,,,,836*199*18,,ZJ_ZN241102A1-1 | Y0323142400085-12,034B,18*199*836,,125-80-,,；；,,,深花色,,,0,0,,,34,,,,837,199.5,1051,,,034B_尼可胡桃,02A1-1,,,索柜,,,05Y081,,,6,,,,,,,End
1.31623E+12,1445.5,535,1446.5,535.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_12,381279230,P1433462400172-1,36,非标18mm不见光侧板(VA),ZJ_ZN241102A1-1,四○,,双,18,,,11,1,2,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A2,,,1316228421035-36-1,,11月5日,,,,柜3区,南京,034B,58,智能矩形,,131622842,1.31623E+12,FC21801VA,1541.33,1445.5,535,B,1,,,,,,,,,66-58,,,索菲亚,非标18mm不见光侧板(VA),,  ,,扇地缝:,,36-58,0,,,,,1445.5*535*18,,ZJ_ZN241102A1-1 | P1433462400172-1,034B,18*535*1445.5,,66-58-,,；；,,,深花色,,,0,0,,,34,,,,1446.5,535.5,1035,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P005,,,6,,,,,,,End
1.32002E+12,713.5,418,714.5,418.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_10,381279230,P3726012400098-3,37,非标中固层(VA),ZJ_ZN241102A1-1,四○,,,18,,,14,11,8,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A3,,,1320023371035-37-1,,11月5日,,,,柜3区,镇江新区,034B,83,智能矩形,,132002337,,FG0318019VA,826.93,713.5,418,B,1,,,,,,,,,106-83,,,索菲亚,非标中固层(VA),,  ,,扇地缝:,,37-83,0,,,,,713.5*418*18,,ZJ_ZN241102A1-1 | P3726012400098-3,034B,18*418*713.5,,106-83-,,；；,,,深花色,,,0,0,,,34,,,,714.5,418.5,1035,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P080,,,6,,,,,,,End
1.31847E+12,1607,354,1608,354.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_10,381279230,P3345212400167-10,70,非标18mm不见光侧板(VA),ZJ_ZN241102A1-1,四○,,,18,,,12,4,4,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A3,,,1318473421011-70-1,,11月5日,,,,柜3区,哈尔滨市,034B,57,智能矩形,,131847342,,FC21801VA,1645.53,1607,354,B,1,,,,,,,,,69-57,,,索菲亚,非标18mm不见光侧板(VA),,  ,,扇地缝:,,70-57,0,,,,,1607*354*18,,ZJ_ZN241102A1-1 | P3345212400167-10,034B,18*354*1607,,69-57-,,；；,,,深花色,,,0,0,,,34,,,,1608,354.5,1011,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P038,,,6,,,,,,,End
1.31916E+12,781.9,323,782.9,323.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_10,381279230,P3345172400891-2,74,非标18mm顶底板(VA),ZJ_ZN241102A1-1,四○,,,18,,,15,13,9,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A3,,,1319155441248-74-1,,11月5日,,,,柜3区,哈尔滨市,034B,60,智能矩形,,131915544,,FG0521801VA,845.99,781.9,323,B,1,,,,,,,,,173-60,,,索菲亚,非标18mm顶底板(VA),,  ,,扇地缝:,,74-60,0,,,,,781.9*323*18,,ZJ_ZN241102A1-1 | P3345172400891-2,034B,18*323*781.9,,173-60-,,；；,,,深花色,,,0,0,,,34,,,,782.9,323.5,1248,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P038,,,6,,,,,,,End
1.31839E+12,333.8,300,334.8,300.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_10,381279230,P3345212400166-1,77,非标18mm不见光侧板(VA),ZJ_ZN241102A1-1,四○,,,18,,,22,6,4,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A3,,,1318388691105-77-1,,11月5日,,,,柜3区,哈尔滨市,034B,124,智能矩形,,131838869,,FC21801VA,448.8,333.8,300,B,1,,,,,,,,,155-124,,,索菲亚,非标18mm不见光侧板(VA),,  ,,扇地缝:,,77-124,0,,,,,333.8*300*18,,ZJ_ZN241102A1-1 | P3345212400166-1,034B,18*300*333.8,,155-124-,,；；,,,深花色,,,0,0,,,34,,,,334.8,300.5,1105,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P038,,,6,,,,,,,End
1.31847E+12,1598,290,1598,290,1,VA_18_034B,1,FBD0041_034,FBD0041_034,FBD0041_034,FBD0041_034,0,1_6,381279230,P3345212400167-8,78,18mm平板墙板板件(VA),ZJ_ZN241102A1-1,四△,A5.，竖纹,,18,,,3,2,1,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A1,,,1318473541023-78-1,,11月5日,,,,柜3区,哈尔滨市,034B,13,智能矩形,,131847354,,FZ991821VA,1624.1,1598,290,B,1,,,,,,,,,28-13,,,索菲亚,18mm平板墙板板件(VA),,  ,,扇地缝:,,78-13,0,,,,,1598*290*18,,ZJ_ZN241102A1-1 | P3345212400167-8,034B,18*290*1598,,28-13-,,；；,,,深花色,,,0,0,,,34,,,,1598,290,1023,,,034B_尼可胡桃,02A1-1,,,索墙,,,05P038,,,6,,,,,,,End
1.32045E+12,675,554,676,554.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_10,381279230,J3364012400033-3,60,非标18mm不见光侧板(VA),ZJ_ZN241102A1-1,四○,,,18,,,20,5,2,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A3,,,1320448951004-60-1,,11月5日,,,,柜3区,J章丘索居,034B,144,智能矩形,,132044895,,FC21801VA,873.24,675,554,B,1,,,,,,,,,206-144,,,索菲亚,非标18mm不见光侧板(VA),,  ,,扇地缝:,,60-144,0,,,,,675*554*18,,ZJ_ZN241102A1-1 | J3364012400033-3,034B,18*554*675,,206-144-,,；；,,,深花色,,,0,0,,,34,,,,676,554.5,1004,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P090,,,6,,,,,,,End
1.31909E+12,233.5,312,234.5,312.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,1,1_6_12,381279230,P0120052400199-2,61,非标18mm不见光侧板(VA),ZJ_ZN241102A1-1,四○,,双,18,,,3,1,5,ZJ_ZN241102A1-1(3),,,矩形,分,034BENF,,A6,,,1319094041016-61-1,,11月5日,,,,柜3区,潍坊,034B,13,智能矩形,,131909404,1.31909E+12,FC21801VA,389.7,233.5,312,B,1,,,,,,,,,32-13,,,索菲亚,非标18mm不见光侧板(VA),,  ,,扇地缝:,,61-13,0,,,,,233.5*312*18,,ZJ_ZN241102A1-1 | P0120052400199-2,034B,18*312*233.5,,32-13-,,；；,,,深花色,,,0,0,,,34,,,,234.5,312.5,1016,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P046,,,6,,,,,,,End
1.31956E+12,182,330,183,330.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,1,1_6_13,381279230,P0013012400275-8,63,非标18mm见光侧板(左)(VA),ZJ_ZN241102A1-1,四K○|K1,1左,,18,B4,,11,2,4,ZJ_ZN241102A1-1(3),,,矩形,分,034BENF,,A6,,,1319561581005-63-1,,11月5日,,,,柜3区,常州,034B,16,智能矩形,,131956158,,FC11801LVA,376.86,182,330,B,1,★,,,,,,,,99-16,,,索菲亚,非标18mm见光侧板(左)(VA),,  ,,扇地缝:,,63-16,0,,,,,182*330*18,,ZJ_ZN241102A1-1 | P0013012400275-8,034B,18*330*182,,99-16-,,；；,,左,深花色,,,0,0,,,34,,,,183,330.5,1005,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P029,,,6,,,,,,,End
1.31824E+12,528,344,529,344.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_12,381279230,P3345212400321-1,11,非标18mm中固层(VA),ZJ_ZN241102A1-1,四○,,,18,,,23,13,8,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A2,,,1318244751275-11-1,,11月5日,,,,柜3区,哈尔滨市,034B,129,智能矩形,,131824475,,FG0321802VA,630.17,528,344,B,1,,,,,,,,,183-129,,,索菲亚,非标18mm中固层(VA),,  ,,扇地缝:,,11-129,0,,,,,528*344*18,,ZJ_ZN241102A1-1 | P3345212400321-1,034B,18*344*528,,183-129-,,；；,,,深花色,,,0,0,,,34,,,,529,344.5,1275,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P038,,,6,,,,,,,End
1.31824E+12,1811,410,1811,410,1,VA_18_034B,1,FBD0041_034,FBD0041_034,FBD0041_034,FBD0041_034,0,1_6_10,381279230,P3345212400321-1,11,非标18mm面板(VA),ZJ_ZN241102A1-1,四△,左0，0，右0，0,,18,,,23,2,2,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A3,,,1318244751002-11-1,,11月5日,,,,柜3区,哈尔滨市,034B,4,智能矩形,,131824475,,FT218VA,1856.83,1811,410,B,1,,,,,,,,,183-4,,,索菲亚,非标18mm面板(VA),,  ,,扇地缝:,,11月4日,0,,,,,1811*410*18,,ZJ_ZN241102A1-1 | P3345212400321-1,034B,18*410*1811,,183-4-,,；；,,,深花色,,,0,0,,,34,,,,1811,410,1002,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P038,,,6,,,,,,,End
1.32045E+12,382,309,383,309.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_10,381279230,J3364012400033-2,34,非标18mm见光侧板(左)(VA),ZJ_ZN241102A1-1,四K○|K1,1左,,18,B4,,7,1,3,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A3,,,1320449061002-34-1,,11月5日,,,,柜3区,J章丘索居,034B,50,智能矩形,,132044906,,FC11801LVA,491.33,382,309,B,1,★,,,,,,,,54-50,,,索菲亚,非标18mm见光侧板(左)(VA),,  ,,扇地缝:,,34-50,0,,,,,382*309*18,,ZJ_ZN241102A1-1 | J3364012400033-2,034B,18*309*382,,54-50-,,；；,,左,深花色,,,0,0,,,34,,,,383,309.5,1002,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P090,,,6,,,,,,,End
1.31909E+12,936,400.5,936,400.5,1,VA_18_034B,1,FBD0041_034,FBD0041_034,FBD0041_034,FBD0041_034,0,1_6_10,381279230,P0120052400199-7,18,18mm平板掩门(有孔)(VA),ZJ_ZN241102A1-1,四△,竖纹， 1右，按105，557.2，831，0，0，0打孔,,18,,,1,1,3,ZJ_ZN241102A1-1(5),,,门板,,034BENF,,A3,,,1319094141047-18-1,,11月5日,,,,柜5区,潍坊,034B,17,智能门板,,131909414,,FMM0118VA,1018.08,936,400.5,B,1,★,,,,,,,,38-17,,,索菲亚,18mm平板掩门(有孔)(VA),,  ,,扇地缝:,,18-17,0,,,,,936*400.5*18,,ZJ_ZN241102A1-1 | P0120052400199-7,034B,18*400.5*936,,38-17-,,；；,,,深花色,,,0,0,,,34,,,,936,400.5,1047,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P046,,,6,,,,,,,End
1.31957E+12,1916,402.5,1916,402.5,1,VA_18_034B,1,FBD0041_034,FBD0041_034,FBD0041_034,FBD0041_034,0,1_6_10,381279230,Y0112032400254-13,5,18mm平板掩门(有孔)(VA),ZJ_ZN241102A1-1,四△,竖纹， 1右，按105，745，1171，1811，0，0打孔,,18,,,2,2,2,ZJ_ZN241102A1-1(5),,,门板,,034BENF,,A3,,,1319569851093-5-1,,11月5日,,,,柜5区,吴江,034B,28,智能门板,,131956985,,FMM0118VA,1957.82,1916,402.5,B,1,★,,,,,,,,31-28,,,索菲亚,18mm平板掩门(有孔)(VA),,  ,,扇地缝:,,5月28日,0,,,,,1916*402.5*18,,ZJ_ZN241102A1-1 | Y0112032400254-13,034B,18*402.5*1916,,31-28-,,；；,,,深花色,,,0,0,,,34,,,,1916,402.5,1093,,,034B_尼可胡桃,02A1-1,,,索柜,,,05Y033,,,6,,,,,,,End
1.31957E+12,717.5,352.5,717.5,352.5,1,VA_18_034B,1,FBD0041_034,FBD0041_034,FBD0041_034,FBD0041_034,0,1_6_10,381279230,Y0112032400254-11,72,18mm平板掩门(有孔)(VA),ZJ_ZN241102A1-1,四△,竖纹， 1右，按105，612.5，0，0，0，0打孔,,18,,,2,2,3,ZJ_ZN241102A1-1(5),,,门板,,034BENF,,A3,,,1319570691109-72-1,,11月5日,,,,柜5区,吴江,034B,55,智能门板,,131957069,,FMM0118VA,799.41,717.5,352.5,B,1,★,,,,,,,,61-55,,,索菲亚,18mm平板掩门(有孔)(VA),,  ,,扇地缝:,,72-55,0,,,,,717.5*352.5*18,,ZJ_ZN241102A1-1 | Y0112032400254-11,034B,18*352.5*717.5,,61-55-,,；；,,,深花色,,,0,0,,,34,,,,717.5,352.5,1109,,,034B_尼可胡桃,02A1-1,,,索柜,,,05Y033,,,6,,,,,,,End
1.32003E+12,123.5,510,124.5,510.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,1,1_6_10T,381279230,Y0323142400085-12,33,非标18mm不见光侧板(VA),ZJ_ZN241102A1-1,四○,,,18,,,1,1,28,ZJ_ZN241102A1-1(1),,,小板件,分,034BENF,,A6,,,1320033271123-33-1,,11月5日,,,,柜1区,杭州佳盛,034B,29,4.0小板件,,132003327,,FC21801VA,524.74,123.5,510,B,1,,,,,,,,,125-29,,,索菲亚,非标18mm不见光侧板(VA),,  ,,扇地缝:,,33-29,0,,,,,123.5*510*18,,ZJ_ZN241102A1-1 | Y0323142400085-12,034B,18*510*123.5,,125-29-,,；；,,,深花色,,,0,0,,,34,,,,124.5,510.5,1123,,,034B_尼可胡桃,02A1-1,,,索柜,,,05Y081,,,6,,,,,,,End
